long,lat,CATEGORY
6634846.388,1959382.231,Vandalism
6628867.998,1963717.928,Vandalism
6637723.882,1965815.534,Vandalism
6639505.854,1966094.139,Vandalism
6628867.998,1963717.928,Vandalism
6625018.070,1964154.191,Vandalism
6630676.453,1963955.515,Vandalism
6637410.280,1965380.974,Vandalism
6636320.777,1960100.595,Vandalism
6636403.680,1960436.925,Vandalism
6625664.581,1963513.515,Vandalism
6636970.748,1959322.007,Vandalism
6637549.254,1962657.263,Vandalism
6627478.653,1966495.479,Vandalism
6627478.653,1966495.479,Vandalism
6639675.846,1959492.681,Vandalism
6641775.748,1969318.136,Vandalism
6634775.038,1959697.939,Vandalism
6640558.421,1958723.413,Vandalism
6648504.106,1961129.423,Vandalism
6640572.896,1957771.350,Vandalism
6636322.897,1960091.408,Vandalism
6629445.154,1965886.930,Vandalism
6629561.990,1961611.951,Vandalism
6650015.072,1963173.444,Vandalism
6636327.163,1960867.177,Vandalism
6630994.352,1961789.762,Vandalism
6639808.720,1957896.150,Vandalism
6634656.665,1966256.921,Vandalism
6635461.276,1959689.393,Vandalism
6634254.256,1962496.532,Vandalism
6639739.464,1958635.722,Vandalism
6630665.548,1966637.878,Vandalism
6637269.550,1960217.396,Vandalism
6637269.550,1960217.396,Vandalism
6639509.976,1958580.721,Vandalism
6629646.807,1963429.371,Vandalism
6645495.346,1963823.588,Vandalism
6633795.049,1960859.012,Vandalism
6636320.777,1960100.595,Vandalism
6636970.748,1959322.007,Vandalism
6631120.994,1966635.751,Vandalism
6634801.323,1962350.478,Vandalism
6638677.504,1963496.301,Vandalism
6633726.062,1964424.517,Vandalism
6630733.501,1966159.251,Vandalism
6640476.144,1958528.133,Vandalism
6639223.985,1958559.847,Vandalism
6648424.340,1961587.005,Vandalism
6641173.710,1963364.982,Vandalism
6639812.196,1957830.774,Vandalism
6634778.001,1961033.124,Vandalism
6631122.017,1962472.470,Vandalism
6635480.685,1963787.324,Vandalism
6626617.867,1964407.618,Vandalism
6640800.190,1967733.606,Vandalism
6622610.999,1964699.249,Vandalism
6628650.589,1961611.429,Vandalism
6635398.777,1962784.114,Vandalism
6644721.146,1960664.952,Vandalism
6634161.219,1962619.343,Vandalism
6628658.740,1962474.751,Vandalism
6630658.626,1962212.752,Vandalism
6645068.412,1963992.943,Vandalism
6631630.289,1968383.728,Vandalism
6644917.477,1961290.074,Vandalism
6629239.691,1962269.341,Vandalism
6625630.717,1965382.954,Vandalism
6634576.000,1960490.875,Vandalism
6634422.267,1959567.016,Vandalism
6624350.369,1963945.228,Vandalism
6640180.568,1967767.137,Vandalism
6648338.924,1961367.671,Vandalism
6638638.609,1968102.778,Vandalism
6631378.976,1965819.255,Vandalism
6640942.827,1966629.183,Vandalism
6639675.846,1959492.681,Vandalism
6641539.269,1963815.335,Vandalism
6629208.033,1964509.371,Vandalism
6635891.526,1964426.223,Vandalism
6641034.412,1965028.523,Vandalism
6629788.449,1961383.286,Vandalism
6642265.491,1962994.170,Vandalism
6640440.990,1961122.760,Vandalism
6633728.599,1964425.258,Vandalism
6639553.849,1961784.218,Vandalism
6639983.578,1966513.520,Vandalism
6643193.072,1963284.526,Vandalism
6637468.129,1961166.389,Vandalism
6635891.526,1964426.223,Vandalism
6629343.808,1962666.185,Vandalism
6635381.234,1964841.796,Vandalism
6637095.999,1961063.499,Vandalism
6635381.521,1961183.167,Vandalism
6641578.001,1965968.331,Vandalism
6634186.366,1960866.910,Vandalism
6636193.395,1960494.731,Vandalism
6636763.727,1961002.644,Vandalism
6631378.976,1965819.255,Vandalism
6638279.119,1963477.127,Vandalism
6631299.067,1961995.339,Vandalism
6649279.026,1961835.827,Vandalism
6630706.363,1965861.470,Vandalism
6631378.976,1965819.255,Vandalism
6637823.601,1960820.019,Vandalism
6642606.160,1964938.287,Vandalism
6639375.369,1968380.206,Vandalism
6646211.961,1961740.094,Vandalism
6620828.719,1963352.490,Vandalism
6641182.392,1959039.613,Vandalism
6641685.310,1961843.799,Vandalism
6641880.074,1963555.089,Vandalism
6648312.630,1965450.383,Vandalism
6624365.299,1963899.858,Vandalism
6637046.835,1961520.902,Vandalism
6634948.025,1959610.090,Vandalism
6636144.627,1959876.419,Vandalism
6639709.898,1960911.561,Vandalism
6628630.086,1967326.420,Vandalism
6631191.254,1966129.959,Vandalism
6647756.125,1967717.066,Vandalism
6647756.125,1967717.066,Vandalism
6641888.607,1964105.209,Vandalism
6635619.999,1960229.374,Vandalism
6629692.486,1967287.004,Vandalism
6626718.234,1966161.211,Vandalism
6627592.804,1961616.349,Vandalism
6631378.976,1965819.255,Vandalism
6635706.105,1961397.449,Vandalism
6633795.049,1960859.012,Vandalism
6636109.217,1963493.297,Vandalism
6640558.421,1958723.413,Vandalism
6636520.218,1958969.792,Vandalism
6647928.956,1961463.107,Vandalism
6639375.369,1968380.206,Vandalism
6648285.335,1963873.978,Vandalism
6630711.782,1966251.771,Vandalism
6638334.926,1964340.690,Vandalism
6648312.630,1965450.383,Vandalism
6636313.598,1959953.803,Vandalism
6633908.641,1964474.786,Vandalism
6634424.170,1963544.885,Vandalism
6640558.421,1958723.413,Vandalism
6634783.306,1960022.231,Vandalism
6634186.366,1960866.910,Vandalism
6626836.219,1963501.874,Vandalism
6632795.283,1961977.363,Vandalism
6649279.026,1961835.827,Vandalism
6636037.840,1959886.393,Vandalism
6632713.004,1962499.424,Vandalism
6638234.528,1957695.494,Vandalism
6633726.062,1964424.517,Vandalism
6622789.589,1966038.684,Vandalism
6635144.398,1959653.151,Vandalism
6636761.617,1961011.649,Vandalism
6629630.463,1965843.440,Vandalism
6631378.976,1965819.255,Vandalism
6627304.129,1960980.719,Vandalism
6634420.005,1960475.317,Vandalism
6629789.704,1966643.357,Vandalism
6629431.676,1966613.593,Vandalism
6626674.893,1966068.885,Vandalism
6638399.682,1965650.352,Vandalism
6630123.926,1960892.763,Vandalism
6638715.154,1965771.806,Vandalism
6635891.526,1964426.223,Vandalism
6627677.636,1966738.249,Vandalism
6636030.001,1959832.124,Vandalism
6639223.985,1958559.847,Vandalism
6636126.500,1960998.053,Vandalism
6636343.666,1960871.009,Vandalism
6640585.443,1958693.921,Vandalism
6630241.260,1966600.782,Vandalism
6630241.260,1966600.782,Vandalism
6637757.532,1960934.988,Vandalism
6638573.823,1959724.518,Vandalism
6623584.690,1961142.899,Vandalism
6629217.241,1963968.180,Vandalism
6638573.823,1959724.518,Vandalism
6641685.310,1961843.799,Vandalism
6639505.854,1966094.139,Vandalism
6648329.051,1965413.909,Vandalism
6624350.369,1963945.228,Vandalism
6634458.680,1958986.155,Vandalism
6627815.581,1964299.838,Vandalism
6633278.704,1960866.459,Vandalism
6635239.070,1959180.688,Vandalism
6643255.664,1960877.638,Vandalism
6632491.482,1965601.957,Vandalism
6634532.621,1959476.016,Vandalism
6640856.410,1960418.140,Vandalism
6636407.441,1959721.534,Vandalism
6640372.337,1961101.521,Vandalism
6636859.593,1960989.236,Vandalism
6635405.000,1959697.998,Vandalism
6636235.734,1965751.675,Vandalism
6635383.353,1962888.828,Vandalism
6627402.596,1961635.449,Vandalism
6629774.068,1961011.197,Vandalism
6631280.765,1963056.649,Vandalism
6636970.748,1959322.007,Vandalism
6622422.614,1961722.862,Vandalism
6631280.000,1960856.999,Vandalism
6636843.373,1960649.504,Vandalism
6643644.701,1965570.459,Vandalism
6637662.902,1962568.317,Vandalism
6640607.530,1963705.571,Vandalism
6636855.371,1964872.787,Vandalism
6627716.867,1966818.886,Vandalism
6636333.496,1960045.476,Vandalism
6642474.540,1965385.232,Vandalism
6631402.043,1966595.122,Vandalism
6639584.524,1967654.755,Vandalism
6621573.212,1965098.389,Vandalism
6639709.898,1960911.561,Vandalism
6635144.398,1959653.151,Vandalism
6635173.274,1959197.703,Vandalism
6639808.720,1957896.150,Vandalism
6630654.636,1962003.880,Vandalism
6629444.799,1966575.806,Vandalism
6628501.465,1965646.979,Vandalism
6630710.803,1966304.531,Vandalism
6642918.247,1961860.850,Vehicle Burglary
6642928.492,1962573.155,Vehicle Burglary
6648329.051,1965413.909,Vehicle Burglary
6641734.852,1962832.528,Vehicle Burglary
6626674.893,1966068.885,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6625915.121,1964157.405,Vehicle Burglary
6634617.871,1965998.027,Vehicle Burglary
6634617.871,1965998.027,Vehicle Burglary
6636124.578,1959373.054,Vehicle Burglary
6640856.410,1960418.140,Vehicle Burglary
6629877.247,1960901.522,Vehicle Burglary
6642928.492,1962573.155,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6636428.587,1962892.695,Vehicle Burglary
6636160.952,1963293.222,Vehicle Burglary
6636235.734,1965751.675,Vehicle Burglary
6632744.901,1966482.426,Vehicle Burglary
6634617.871,1965998.027,Vehicle Burglary
6636235.734,1965751.675,Vehicle Burglary
6634876.891,1963048.632,Vehicle Burglary
6642257.480,1968937.286,Vehicle Burglary
6650137.117,1962469.710,Vehicle Burglary
6639849.709,1969449.472,Vehicle Burglary
6634872.076,1960569.394,Vehicle Burglary
6639768.701,1957895.447,Vehicle Burglary
6637478.669,1960725.068,Vehicle Burglary
6636148.571,1963322.704,Vehicle Burglary
6636677.290,1965130.198,Vehicle Burglary
6632754.894,1961777.770,Vehicle Burglary
6622369.915,1963515.461,Vehicle Burglary
6635587.181,1963490.475,Vehicle Burglary
6629431.676,1966613.593,Vehicle Burglary
6624012.158,1963349.944,Vehicle Burglary
6639148.811,1967423.178,Vehicle Burglary
6635892.944,1959287.589,Vehicle Burglary
6630403.495,1960882.835,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6629431.676,1966613.593,Vehicle Burglary
6625658.140,1964902.069,Vehicle Burglary
6643624.001,1959863.249,Vehicle Burglary
6636356.764,1958832.248,Vehicle Burglary
6639792.813,1969535.262,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6630206.152,1960889.843,Vehicle Burglary
6641072.801,1959593.663,Vehicle Burglary
6638703.215,1958600.223,Vehicle Burglary
6629561.990,1961611.951,Vehicle Burglary
6630654.636,1962003.880,Vehicle Burglary
6634642.001,1966138.626,Vehicle Burglary
6630665.548,1966637.878,Vehicle Burglary
6628431.529,1961515.369,Vehicle Burglary
6635217.018,1965488.793,Vehicle Burglary
6628915.813,1964325.334,Vehicle Burglary
6628915.813,1964325.334,Vehicle Burglary
6622483.815,1962696.609,Vehicle Burglary
6626674.893,1966068.885,Vehicle Burglary
6647242.386,1962650.160,Vehicle Burglary
6630241.260,1966600.782,Vehicle Burglary
6640956.207,1965490.383,Vehicle Burglary
6626718.234,1966161.211,Vehicle Burglary
6638234.528,1957695.494,Vehicle Burglary
6636014.799,1965799.544,Vehicle Burglary
6641636.713,1959976.826,Vehicle Burglary
6635532.194,1959207.679,Vehicle Burglary
6647299.959,1961861.068,Vehicle Burglary
6621458.143,1965407.010,Vehicle Burglary
6643335.366,1966834.904,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6631287.817,1965519.582,Vehicle Burglary
6626718.234,1966161.211,Vehicle Burglary
6636367.913,1962889.653,Vehicle Burglary
6630206.152,1960889.843,Vehicle Burglary
6633553.497,1966510.540,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6625159.544,1965711.695,Vehicle Burglary
6648373.453,1961349.002,Vehicle Burglary
6636217.624,1960574.598,Vehicle Burglary
6635046.784,1962660.189,Vehicle Burglary
6630665.548,1966637.878,Vehicle Burglary
6630165.999,1965811.745,Vehicle Burglary
6630206.152,1960889.843,Vehicle Burglary
6638573.823,1959724.518,Vehicle Burglary
6630241.260,1966600.782,Vehicle Burglary
6636149.079,1960899.032,Vehicle Burglary
6640856.410,1960418.140,Vehicle Burglary
6642427.318,1967798.927,Vehicle Burglary
6634736.065,1959688.937,Vehicle Burglary
6634736.065,1959688.937,Vehicle Burglary
6642918.247,1961860.850,Vehicle Burglary
6637408.677,1965620.476,Vehicle Burglary
6645483.243,1960080.637,Vehicle Burglary
6634022.501,1959871.375,Vehicle Burglary
6639223.985,1958559.847,Vehicle Burglary
6636014.799,1965799.544,Vehicle Burglary
6639849.709,1969449.472,Vehicle Burglary
6632272.792,1969682.666,Vehicle Burglary
6635383.353,1962888.828,Vehicle Burglary
6628880.749,1964549.849,Vehicle Burglary
6636149.079,1960899.032,Vehicle Burglary
6633726.062,1964424.517,Vehicle Burglary
6622422.614,1961722.862,Vehicle Burglary
6622422.614,1961722.862,Vehicle Burglary
6622422.614,1961722.862,Vehicle Burglary
6632796.386,1964362.036,Vehicle Burglary
6621932.925,1961081.332,Vehicle Burglary
6640001.372,1969120.117,Vehicle Burglary
6629431.676,1966613.593,Vehicle Burglary
6637722.000,1961191.251,Vehicle Burglary
6634252.323,1960117.628,Vehicle Burglary
6636014.593,1963928.053,Vehicle Burglary
6623019.438,1966212.921,Vehicle Burglary
6647418.500,1965546.752,Vehicle Burglary
6634617.018,1966318.515,Vehicle Burglary
6646279.517,1964225.251,Vehicle Burglary
6635398.777,1962784.114,Vehicle Burglary
6634617.871,1965998.027,Vehicle Burglary
6631256.362,1961066.668,Vehicle Burglary
6644335.089,1966045.410,Vehicle Burglary
6632492.788,1965745.451,Vehicle Burglary
6633278.704,1960866.459,Vehicle Burglary
6636014.799,1965799.544,Vehicle Burglary
6635532.194,1959207.679,Vehicle Burglary
6629561.990,1961611.951,Vehicle Burglary
6628431.529,1961515.369,Vehicle Burglary
6640567.735,1958437.822,Vehicle Burglary
6639734.654,1958881.088,Vehicle Burglary
6639223.985,1958559.847,Vehicle Burglary
6631402.043,1966595.122,Vehicle Burglary
6635891.526,1964426.223,Vehicle Burglary
6632744.901,1966482.426,Vehicle Burglary
6630799.197,1966597.263,Vehicle Burglary
6630924.945,1966636.650,Vehicle Burglary
6630665.548,1966637.878,Vehicle Burglary
6630665.548,1966637.878,Vehicle Burglary
6628630.086,1967326.420,Vehicle Burglary
6633908.641,1964474.786,Vehicle Burglary
6646629.920,1965646.965,Vehicle Burglary
6630706.363,1965861.470,Vehicle Burglary
6641685.310,1961843.799,Vehicle Burglary
6627625.027,1962672.539,Vehicle Burglary
6643027.911,1959263.972,Vehicle Burglary
6635048.225,1963127.710,Vehicle Burglary
6628431.529,1961515.369,Vehicle Burglary
6641442.448,1962798.475,Vehicle Burglary
6626357.414,1962699.217,Vehicle Burglary
6644907.501,1967001.263,Vehicle Burglary
6644154.591,1966575.688,Vehicle Burglary
6628246.073,1968977.927,Vehicle Burglary
6646838.529,1965294.672,Vehicle Burglary
6630206.152,1960889.843,Vehicle Burglary
6641442.448,1962798.475,Vehicle Burglary
6639800.975,1962211.622,Vehicle Burglary
6637170.568,1960658.513,Vehicle Burglary
6642688.539,1968558.591,Vehicle Burglary
6637509.621,1960770.183,Vehicle Burglary
6630799.197,1966597.263,Vehicle Burglary
6635570.897,1963205.707,Vehicle Burglary
6639223.985,1958559.847,Vehicle Burglary
6628842.872,1966839.724,Vehicle Burglary
6639768.701,1957895.447,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6628724.000,1966957.710,Vehicle Burglary
6628622.107,1966188.884,Vehicle Burglary
6634599.700,1960291.095,Vehicle Burglary
6628552.033,1965646.767,Vehicle Burglary
6634299.583,1959932.487,Vehicle Burglary
6634727.642,1962586.641,Vehicle Burglary
6624270.099,1965359.832,Vehicle Burglary
6631032.715,1961815.981,Vehicle Burglary
6638573.823,1959724.518,Vehicle Burglary
6626710.960,1966629.847,Vehicle Burglary
6630706.363,1965861.470,Vehicle Burglary
6641938.168,1960318.974,Vehicle Burglary
6638516.861,1958851.138,Vehicle Burglary
6628690.326,1962490.569,Vehicle Burglary
6641539.269,1963815.335,Vehicle Burglary
6635383.353,1962888.828,Vehicle Burglary
6639251.013,1969643.109,Vehicle Burglary
6632636.998,1970795.501,Vehicle Burglary
6633976.915,1961997.836,Vehicle Burglary
6621777.325,1965064.966,Vehicle Burglary
6637184.186,1960775.480,Vehicle Burglary
6621605.197,1964839.899,Vehicle Burglary
6635522.731,1964267.858,Vehicle Burglary
6629444.799,1966575.806,Vehicle Burglary
6636459.936,1958846.788,Vehicle Burglary
6639122.612,1968427.647,Vehicle Burglary
6631508.278,1966650.528,Vehicle Burglary
6643970.894,1965335.942,Vehicle Burglary
6633585.852,1966472.755,Vehicle Burglary
6642264.848,1959168.223,Vehicle Burglary
6648329.051,1965413.909,Vehicle Burglary
6648312.630,1965450.383,Vehicle Burglary
6628890.793,1961582.699,Vehicle Burglary
6627402.596,1961635.449,Vehicle Burglary
6648424.340,1961587.005,Vehicle Burglary
6636124.578,1959373.054,Vehicle Burglary
6641976.371,1968358.673,Vehicle Burglary
6647478.032,1961979.435,Vehicle Burglary
6634299.583,1959932.487,Vehicle Burglary
6646372.679,1964957.227,Vehicle Burglary
6647173.470,1965007.604,Vehicle Burglary
6622443.038,1964209.701,Vehicle Burglary
6636235.734,1965751.675,Vehicle Burglary
6637080.767,1963722.336,Vehicle Burglary
6632744.901,1966482.426,Vehicle Burglary
6632796.386,1964362.036,Vehicle Burglary
6639768.701,1957895.447,Vehicle Burglary
6645560.368,1961365.240,Vehicle Burglary
6628634.195,1968120.561,Vehicle Burglary
6639879.639,1958523.150,Vehicle Burglary
6639831.702,1965363.087,Vehicle Burglary
6641374.384,1959893.780,Vehicle Burglary
6648424.340,1961587.005,Vehicle Burglary
6633726.062,1964424.517,Weapons
6638623.472,1967664.882,Weapons
6639968.650,1961132.538,Weapons
6632796.386,1964362.036,Weapons
6632796.386,1964362.036,Weapons
6636226.804,1959852.646,Weapons
6639812.196,1957830.774,Weapons
6630121.033,1965771.433,Weapons
6633728.599,1964425.258,Weapons
6639812.196,1957830.774,Weapons
6635565.424,1959256.028,Weapons
6632796.386,1964362.036,Weapons
6647756.125,1967717.066,Weapons
6637609.001,1961671.626,Weapons
6639885.752,1961800.277,Weapons
